13220,231,12,87,1,57,P,,IM-00013220,N,Citrix Server 1.8,Citrix Server 1.8,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13221,231,12,87,1,57,P,,IM-00013221,N,Citrix Server Xpa,Citrix Server Xpa,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13222,231,12,87,1,6,P,,IM-00013222,N,Consola Virus Scan,Consola Virus Scan,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13223,231,12,87,1,58,P,,IM-00013223,N,Corel Web Graphics ,Corel Web Graphics ,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13224,231,12,87,1,70,P,,IM-00013224,N,eDirectory,eDirectory,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13225,231,12,87,1,6,P,,IM-00013225,N,ELITA EDM,ELITA EDM,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13226,231,12,47,1,68,P,,IM-00013226,N,GroupShield 4.5,GroupShield 4.5,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13227,231,12,87,1,6,P,,IM-00013227,N,L&H Power Translator Pro,L&H Power Translator Pro,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13228,231,12,87,1,6,P,,IM-00013228,N,McAfee Integrated solutions for the NT Enterprice,McAfee Integrated solutions for the NT Enterprice,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13229,231,12,87,1,6,P,,IM-00013229,N,MCAFEE Secutiry,MCAFEE Secutiry,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13230,231,12,87,1,6,P,,IM-00013230,N,Mcafee Antivirus,Mcafee Antivirus,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13231,231,12,47,1,68,P,,IM-00013231,N,Microsoft Exchange Server 5.5 - Standard ,Microsoft Exchange Server 5.5 - Standard ,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13232,231,12,77,1,6,P,,IM-00013232,N,Magic Scan Umax,Magic Scan Umax,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13233,231,12,47,1,68,P,,IM-00013233,N,Microsoft Exchange 2000,Microsoft Exchange 2000,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13234,231,12,47,1,68,P,,IM-00013234,N,Microsoft Exchange 2000 Server Enterprise edition,Microsoft Exchange 2000 Server Enterprise edition,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13235,231,12,47,1,68,P,,IM-00013235,N,Microsoft Exchange 2000 Server standard edition,Microsoft Exchange 2000 Server standard edition,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13236,231,12,47,1,68,P,,IM-00013236,N,Microsoft Office XP Professional,Microsoft Office XP Professional,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13237,231,12,47,1,68,P,,IM-00013237,N,Microsoft Outlook 2000,Microsoft Outlook 2000,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13238,231,12,47,1,68,P,,IM-00013238,N,Microsoft Outlook 2002,Microsoft Outlook 2002,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13239,231,12,47,1,68,P,,IM-00013239,N,Microsoft Visio Professional 2002,Microsoft Visio Professional 2002,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13240,231,12,87,1,55,P,,IM-00013240,N,Pocket Mirror - Palm,Pocket Mirror - Palm,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13241,231,12,87,1,97,P,,IM-00013241,N,RSA - ACE Server Database Administration ,RSA - ACE Server Database Administration ,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13242,231,12,87,1,6,P,,IM-00013242,N,Text Bridge Classic (Xerox),Text Bridge Classic (Xerox),A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13243,231,12,87,1,6,P,,IM-00013243,N,Tree Size Professional,Tree Size Professional,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13244,231,12,87,1,79,P,,IM-00013244,N,Veritas Backup EXEC NT/2000/Licencias 4,Veritas Backup EXEC NT/2000/Licencias 4,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13245,231,12,11,1,56,P,,IM-00013245,N,VPN Cisco,VPN Cisco,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13246,231,12,87,1,95,P,,IM-00013246,N,Winzip,Winzip,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13247,231,12,47,1,68,P,,IM-00013247,N,WTS Windows Terminal Server,WTS Windows Terminal Server,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13248,231,12,87,1,70,P,,IM-00013248,N,Zenworks Client 32 & Patches,Zenworks Client 32 & Patches,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13249,231,12,87,1,70,P,,IM-00013249,N,Zenworks eDirectory 8.7,Zenworks eDirectory 8.7,A,28-Oct-04,28-Oct-04,0,0,M,,0,58
13250,231,12,87,1,70,P,,IM-00013250,N,ZenWorks for Desktops,ZenWorks for Desktops,A,28-Oct-04,28-Oct-04,0,0,M,,0,58
13251,231,12,87,1,70,P,,IM-00013251,N,ZenWorks for Servers,ZenWorks for Servers,A,28-Oct-04,28-Oct-04,0,0,M,,0,58
13252,231,12,87,1,6,P,,IM-00013252,N,Web Sense,Web Sense,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13253,231,12,114,1,81,P,,IM-00013253,N,Adobe Action pack 3,Adobe Action pack 3,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13254,231,12,114,1,81,P,,IM-00013254,N,Adobe GoLive,Adobe GoLive,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13255,231,12,114,1,81,P,,IM-00013255,N,Adobe LiveMotion,Adobe LiveMotion,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13256,231,12,114,1,81,P,,IM-00013256,N,Adobe type Manager,Adobe type Manager,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13257,231,12,87,1,6,P,,IM-00013257,N,Application Workflow (Electronic Approval proc),Application Workflow (Electronic Approval proc),A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13258,231,12,115,1,87,P,,IM-00013258,N,ArcView Image Analysis,ArcView Image Analysis,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13259,231,12,115,1,87,P,,IM-00013259,N,ArcGis Spatial Analyist 8.2 / Licencia,ArcGis Spatial Analyist 8.2 / Licencia,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13260,231,12,115,1,87,P,,IM-00013260,N,ArcGis 3D Analyst 8.2,ArcGis 3D Analyst 8.2,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13261,231,12,115,1,87,P,,IM-00013261,N,ArcGis Geostatical Analyst 8.1 / Licencia,ArcGis Geostatical Analyst 8.1 / Licencia,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13262,231,12,115,1,87,P,,IM-00013262,N,ArcView Network Analyst / Licencia 1,ArcView Network Analyst / Licencia 1,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13263,231,12,114,1,81,P,,IM-00013263,N,Adobe Photoshop 7.0,Adobe Photoshop 7.0,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13264,231,12,114,1,81,P,,IM-00013264,N,Adobe Illustrator 10,Adobe Illustrator 10,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13265,231,12,116,1,84,P,,IM-00013265,N,Borland Jbuilder 7,Borland Jbuilder 7,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13266,231,12,116,1,84,P,,IM-00013266,N,BIA Professional,BIA Professional,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13267,231,12,87,1,57,P,,IM-00013267,N,Citrix Client,Citrix Client,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13268,231,12,87,1,73,P,,IM-00013268,N,C-Cure 800/8000,C-Cure 800/8000,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13269,231,12,87,1,6,P,,IM-00013269,N,Crystal Report Writer,Crystal Report Writer,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13270,231,12,87,1,78,P,,IM-00013270,N,Fiel,Fiel,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13271,231,12,87,1,6,P,,IM-00013271,N,HOT,HOT,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13272,231,12,87,1,6,P,,IM-00013272,N,IDEAS,IDEAS,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13273,231,12,10,1,85,P,,IM-00013273,N,Impromptu Cognos 5.0,Impromptu Cognos 5.0,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13274,231,12,87,1,6,P,,IM-00013274,N,Impact ,Impact ,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13275,231,12,87,1,6,P,,IM-00013275,N,Impact Set up Kit,Impact Set up Kit,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13276,231,12,87,1,6,P,,IM-00013276,N,Impact set up kit update,Impact set up kit update,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13277,231,12,87,1,63,P,,IM-00013277,N,Invoice Scan,Invoice Scan,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13278,231,12,117,1,66,P,,IM-00013278,N,JRUN 4,JRUN 4,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13279,231,12,47,1,68,P,,IM-00013279,N,Microsoft Publisher 2002,Microsoft Publisher 2002,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13280,231,12,47,1,68,P,,IM-00013280,N,Microsoft Visual Basic 6.0 Professional Edition,Microsoft Visual Basic 6.0 Professional Edition,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13281,231,12,47,1,68,P,,IM-00013281,N,Microsoft Visual Basic 6.0 Enterprise Edition,Microsoft Visual Basic 6.0 Enterprise Edition,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13282,231,12,47,1,68,P,,IM-00013282,N,Microsoft Visual Basic 6.0 Standard Edition,Microsoft Visual Basic 6.0 Standard Edition,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13283,231,12,47,1,68,P,,IM-00013283,N,Microsoft Visual C ++ Enterprise Edition,Microsoft Visual C ++ Enterprise Edition,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13284,231,12,47,1,68,P,,IM-00013284,N,Microsoft Visual C++ Professional Edition,Microsoft Visual C++ Professional Edition,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13285,231,12,47,1,68,P,,IM-00013285,N,Microsoft Visual C++ Standard Edition,Microsoft Visual C++ Standard Edition,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13286,231,12,47,1,68,P,,IM-00013286,N,Microsoft Visual FoxPro 6.0 Professional Edition,Microsoft Visual FoxPro 6.0 Professional Edition,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13287,231,12,47,1,68,P,,IM-00013287,N,Microsoft Visual Inter Dev 6.0 Professional Edition.,Microsoft Visual Inter Dev 6.0 Professional Edition.,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13288,231,12,47,1,68,P,,IM-00013288,N,Microsoft Visual Inter Dev.,Microsoft Visual Inter Dev.,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13289,231,12,47,1,68,P,,IM-00013289,N,Microsoft Front Page 2002,Microsoft Front Page 2002,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13290,231,12,87,1,68,P,,IM-00013290,N,Office America,Office America,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13291,231,12,87,1,6,P,,IM-00013291,N,ORG Plus,ORG Plus,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
13292,231,12,87,1,6,P,,IM-00013292,N,PC-LC2 and Reporter,PC-LC2 and Reporter,A,28-Oct-04,28-Oct-04,0,0,M,,0,18
