170019,139410
100223,139560
409985,139630
2041063,139816
564554,140020
530107,140040
362285,140050
1035323,140090
564056,140170
2017757,140740
1228294,140960
2015252,141180
2015252,141250
2015252,141290
2015252,141330
2017757,141430
1032527,141800
554362,142350
551191,142360
564414,142640
196250,142690
2020635,142703
1258729,142740
196250,142790
1258729,143380
2015252,143690
2016416,143700
564755,144030
553119,144830
553119,144850
560854,144881
2015693,145020
285619,145360
2012985,145610
1040935,145660
196250,145700
551435,145800
1310631,146390
1241080,146498
551191,146500
196250,146540
551191,146650
1069498,146670
571486,146720
546614,147120
415425,147130
574284,147140
1257309,147310
196250,147490
570160,147840
196250,147890
567437,147970
1010481,148270
1304385,148380
548945,148440
1043892,148470
577827,148643
196250,148820
571187,149060
546289,149070
1258729,149100
1036168,149160
571845,149390
580929,149630
2017757,149720
2017757,149730
196250,149810
546360,149840
568643,149920
2015693,150430
551191,150810
1158448,150910
196250,150930
568901,151050
1304385,151230
2040402,151300
402817,151350
573369,151430
586086,151670
196250,151710
196250,152080
576528,152250
196250,152310
554221,152360
1032527,152650
1032527,152710
1032527,152730
1032527,152910
1310469,152940
576704,152980
196250,153020
196250,153050
551725,153260
565498,153300
573527,153370
582630,153550
1344901,153569
1160220,153620
557127,153810
568901,153990
568283,154010
2020635,154250
1042341,154300
1021326,154530
553588,154540
1011986,154815
1216725,154910
576704,155020
196250,155070
578632,155090
577083,155160
1062090,155170
2014402,155340
568643,155400
1286065,155540
196250,155680
568901,155690
1038870,155700
1310486,155740
1036384,155860
2000753,155887
1315074,156059
580845,156080
196250,156300
196250,156440
2000266,156620
564755,156770
196250,156830
568643,156840
585934,157040
585935,157070
586086,157140
1036168,157150
580045,157180
579924,157190
2057340,157220
580888,157240
171439,157347
1258729,157420
574443,157660
545582,157690
575326,157760
585403,157780
546289,157790
1071548,157800
1048809,157940
409985,158050
226167,158070
585400,158300
585394,158320
196250,158390
581887,158470
196250,158530
568448,158860
553119,159110
1044951,159290
582625,159600
582596,159620
582874,159780
575326,160050
1010068,160150
409985,160210
2015693,160370
551112,160390
409985,160410
409985,160420
1036168,160580
2016581,160590
579464,160830
583905,160920
100547,160960
584311,161000
583309,161120
2033962,161190
1191745,161220
1039436,161230
583476,161290
583385,161320
196250,161380
1359835,161400
1209115,161410
196250,161440
584089,161480
572427,161540
585940,161580
585941,161600
585937,161620
583776,161640
196250,161800
568622,161830
1018429,161890
569299,161910
572688,161930
518532,161940
1032427,161968
170019,161990
1044951,162280
1044951,162300
2051948,162313
568283,162370
1044951,162410
1032527,162460
2015252,162480
2015252,162500
2015252,162510
2015252,162520
2015252,162530
2015252,162600
585104,162620
2017757,162830
2017757,162880
2016416,162890
1032527,162910
2015676,162940
2012437,162974
1010881,162980
2016581,163000
2015252,163040
585933,163050
1140967,163060
2017757,163150
1032527,163160
2016416,163190
2015252,163300
2015252,163350
2015252,163360
2015252,163450
562850,163501
2015252,163610
2015252,163620
2016281,163630
2015252,163660
2015252,163670
2015252,163680
2015252,163690
2015252,163700
2015252,163710
2015252,163720
2015252,163740
2015252,163750
2015252,163760
2015252,163770
2015252,163790
2017757,163800
2015252,163810
1036384,163900
544159,163964
196250,163970
1044951,164000
585384,164040
1047932,164050
1033071,164060
196250,164070
1066796,164090
578016,164120
1010449,164130
170019,164140
1032377,164145
1036384,164210
569117,164240
554214,164450
1066522,164490
578775,164590
585936,164650
554214,164700
554214,164710
1191415,164720
584384,164730
1329589,164830
196250,164870
585399,164970
585399,164980
2014275,164990
585399,165000
1197115,165010
585399,165020
585399,165030
578568,165130
569264,165167
549579,165210
170019,165230
1018589,165266
1258729,165380
103988,165400
574724,165530
557276,165630
545702,165680
1032527,165690
554214,165780
554707,165920
170019,165970
2044276,166000
574724,166010
1020849,166020
1019491,166070
586548,166080
204693,166090
2015252,166210
196250,166230
2016742,166310
2050231,166370
2050231,166380
557276,166490
196250,166650
1081047,166694
1010854,166860
196250,166920
2020635,167000
1044951,167020
196250,167180
196250,167290
196250,167330
196250,167350
196250,167430
196250,167440
196250,167550
196250,167600
2015252,167890
2015252,167900
2048031,167920
1258729,167930
1012214,167980
2050231,168240
2052284,168280
2050354,168290
1024066,168320
564460,168380
2050630,168400
1024711,168520
586348,168560
1071548,168690
196250,168710
579067,168760
2048031,168880
2016742,168890
2044185,169250
1032726,169460
1231621,169530
402817,169540
520808,169650
2016581,169700
2015500,169710
586492,169770
586305,169780
1010259,169860
2015252,169940
2050511,169990
1012146,170010
1013939,170030
1079654,170040
586355,170110
1166629,170260
103460,170300
2050231,170410
574724,170440
2015252,170500
2015252,170510
555865,170550
2015519,170570
2015252,170610
2017757,170620
582472,170680
196250,170690
1012146,170760
2025218,170830
586686,170850
196250,170860
1036168,170910
574724,170930
1258729,171190
196250,171200
1012213,171320
1012967,171340
586492,171350
1019682,171370
196250,171380
1040935,171390
586552,171410
586492,171430
2014852,171561
564755,171570
568643,171580
2025785,171630
2047443,171640
523536,171860
196250,171900
1016295,172060
2000292,172098
545702,172100
2024144,172247
574724,172430
196250,172440
586086,172490
1019491,172510
196250,172600
548582,172660
2051157,172670
196250,172690
565864,172718
1018932,172920
568901,173120
1174444,173138
196250,173140
580746,173150
545702,173260
196250,173300
2043936,173320
575326,173390
1012268,173393
1079424,173420
2050722,173430
1036570,173470
1258729,173530
1044554,173540
2052124,173630
2050231,173650
575003,173658
575326,173690
1011920,173740
1013540,173770
554365,173870
170019,173970
1258729,174030
196250,174100
1235844,174110
1012252,174340
1228294,174370
196250,174420
1012253,174650
1040255,174680
170019,174690
1022650,174780
526508,174790
1013058,174800
1032814,174813
196250,174830
144105,174850
196250,174870
586305,174960
582067,174970
170019,174980
2030856,175010
574724,175020
543326,175030
545702,175060
2036319,175070
2031295,175080
2032925,175100
2035231,175150
2031151,175160
2029631,175170
2032969,175250
2033302,175270
2039681,175290
2032855,175300
586449,175380
2041391,175390
2049287,175410
2045219,175450
2042638,175460
1019839,175470
2034213,175490
2058986,175500
2039720,175510
2012739,175520
2035897,175560
1258729,175570
2040082,175580
2000162,175610
2039958,175640
1012967,175650
1012967,175690
1258729,175700
1012967,175710
1012967,175720
2030856,175760
1019800,175800
2025340,175820
572292,175830
2044379,175860
2041660,175870
557856,175880
2042608,175890
1258729,175910
586492,175950
2034969,175970
1040723,175990
2026527,176090
2000162,176110
2043571,176140
1026803,176170
2040974,176180
170019,176220
1013588,176230
2039981,176270
2040563,176320
1042489,176390
1042489,176430
1047235,176446
2047038,176450
2036380,176460
2039979,176470
586445,176490
2047762,176510
2033484,176520
568101,176660
2041944,176690
170019,176700
2046337,176760
1042489,176770
196250,176800
2050970,176840
1019839,176880
2059832,176950
1157415,176960
2041730,176980
264457,177010
170019,177090
2036722,177100
2039354,177110
2042013,177120
2048501,177130
1054780,177150
554056,177160
2012513,177180
2039180,177210
562804,177270
1018361,177280
176966,177290
1019579,177330
1043407,181650
2042905,186290
2042802,186640
196250,187530
1294690,187630
1175465,188410
586492,189740
2048933,189770
2044921,189780
2049045,189790
2049014,189800
2049782,189860
2041541,189900
2035460,189930
1011609,189970
2043014,189980
2043100,190020
2043428,190040
586492,190130
1305146,190140
2049904,190150
586492,190170
586492,190190
2046013,190210
2033255,190250
2046247,190260
1053749,190270
2044420,190320
1037242,190330
586492,190350
2049904,190390
2048208,190420
2048437,190460
2048654,190490
2025538,190520
1225141,190650
2036378,190910
1012967,190950
2041942,191240
2032968,191260
2041114,191390
552724,191420
532143,191570
2032403,191610
1311921,191650
2041673,191660
2048398,191700
2046615,191710
1019781,191720
2020635,191750
2025729,191760
1175411,191780
1021722,191790
2041261,191800
1229054,191820
2042326,191830
1061956,191840
1046003,191850
2050850,191860
1025092,191890
217208,191900
545702,191920
560102,191930
2042734,191940
226167,191970
1023310,192010
586305,192050
1035410,192150
2036697,192190
586189,192210
1258729,192310
1042489,192430
1014015,192450
196250,192550
200386,192780
2047038,192900
196250,193250
196250,193370
545702,193590
586492,193690
1021806,194280
1043690,194590
2043370,194600
2044670,194610
1013606,194640
2000315,194700
545702,194730
2043937,194740
2046509,194770
545702,194820
2044191,194830
2040018,194860
2047760,194930
1053742,194960
2034761,194990
2047522,195000
1012601,195080
2048154,195090
545702,195120
2048327,195170
585763,195220
1017389,195240
1070944,195270
1323803,195290
2054098,195310
2039636,195350
196250,195430
1038198,195490
2043560,195530
2044747,195570
2043335,195590
586925,195680
2025141,195740
2045676,196410
196250,196870
586492,196890
1310730,197110
1032724,197720
586492,197890
545702,198330
1017245,198350
1018893,198400
1035410,198420
1258729,198440
586605,198480
586492,198530
1218312,198540
586189,198550
586228,198570
586492,198650
568901,198690
196250,198750
1019074,198810
170019,198820
584729,198840
170019,198870
2044609,198890
1019850,198920
2045318,199030
2045597,199070
562943,199110
562943,199120
553483,199250
1013588,199270
562943,199320
586492,199330
1020062,199370
1017246,199390
2045759,199540
1032773,200014
582176,200063
2039783,200113
229799,200170
545107,200238
574023,200642
1063775,200691
526250,201012
1158355,201061
2043936,201090
569239,201111
2000894,201301
564114,201335
574325,201376
2039922,201467
565480,201710
568901,201740
1032773,201772
1012529,201820
1040717,201905
2014780,202069
1179280,202192
568542,202200
562225,202267
1310735,202340
557710,202481
1310748,202620
270926,202697
2058376,202720
2048357,202730
2049567,202770
2049656,202800
1012967,202830
2045930,202900
1046167,202910
1012967,202920
2047013,202930
2036378,202990
226167,203010
2047443,203110
563744,203117
1012196,203130
2047380,203150
2047944,203160
2047686,203170
575248,203232
575326,203270
144105,203340
1044908,203364
144105,203380
2042086,203410
574008,203450
2025431,203455
144105,203480
208306,203497
2048695,203520
1145320,203550
2012739,203580
2030856,203610
583412,203630
586492,203660
2052076,203670
1278521,203700
586492,203730
170019,203780
2050824,203800
2049091,203820
2000672,203830
1192755,203860
2041078,203930
1046765,203970
1027636,203990
1022769,204000
2020635,204010
1012434,204020
1174702,204080
2047474,204100
1012005,204170
196250,204230
1012525,204271
2050024,204280
2051798,204320
518412,204321
170019,204330
586228,204340
584729,204360
1239819,204396
1017918,204430
1032780,204438
586189,204460
1011495,204470
1236635,204540
1258729,204550
217398,204560
2039720,204570
227645,204580
1018893,204590
568901,204600
568901,204610
586492,204640
2044674,204650
569828,204719
196250,204720
1017093,204770
196250,204830
559854,204850
170019,204860
2053400,204891
568901,204940
2058433,205140
584825,205179
560838,205195
1024112,205252
1038138,205310
196250,205420
196250,205540
2050231,205720
2050231,205730
2050231,205750
2048031,205800
2045214,205840
2045214,205940
241521,205989
2043119,206070
2045214,206100
2058433,206150
1043947,206169
561197,206320
1081518,206390
579247,206550
2045214,206570
2045214,206600
1021806,206640
1051181,206720
2045214,206730
1045994,206740
565480,206790
2049764,206810
2058433,206830
2048961,206940
2045214,206960
1035070,206979
2050399,207080
1020654,207092
1034321,207266
1219390,207274
2048031,207320
1051487,207449
2048031,207460
583161,207514
1314949,208030
1035410,208100
1035410,208110
1013541,208120
1010352,208230
1017390,208306
1054638,208600
170019,208730
2020635,208820
554214,208850
196250,208900
196250,208970
1013893,209050
574724,209060
1019393,209160
1011720,209260
568901,209280
1012529,209310
1024076,209320
173385,209330
173385,209340
586492,209420
583550,209437
1014118,209480
568514,209486
2015252,209530
2015676,209540
1013542,209650
585399,209680
554221,209730
554221,209740
2051151,209780
586492,209800
196250,209820
2045463,209840
1304385,209860
1033645,209870
196250,209910
1012967,209940
2129834,209960
196250,210000
1012044,210010
566495,210060
2051081,210080
196250,210110
196250,210130
2050231,210160
2050231,210170
2050231,210180
2050231,210190
551191,210340
586606,210400
551053,210401
1019689,210410
287078,210460
2050231,210480
568901,210560
554214,210710
2020635,210730
577145,210770
196250,210800
1258729,210830
2023063,210960
2052124,210990
2052124,211000
2052124,211010
1318043,211078
196250,211090
1013538,211100
568901,211110
1034321,211383
1023844,211508
1351228,211805
1035681,213140
410025,213207
1022573,213330
529419,213819
583161,214213
2039636,214569
2039922,214924
1071548,215277
1183891,215681
1038503,216622
571656,217729
574010,217836
528407,218545
1298649,218560
2013684,218883
1026592,219329
1027874,220731
582731,221093
1020878,221424
1010971,221499
1199250,221648
574493,221721
1020876,222992
569827,223065
1242622,225409
270926,225557
581668,226662
1239449,226803
1035489,226928
399774,227603
1013796,228056
562276,228346
247965,229849
582449,229872
1034699,230136
201376,230961
229799,231340
1048625,231738
578837,231993
546517,232140
2020041,232322
2001478,232650
1024295,233601
1079632,233908
529463,234062
568542,234237
257584,234336
580503,234419
521988,234583
568333,234674
576909,234799
1061963,235002
1314930,235085
399816,235090
1321797,235760
1061963,235887
1255322,235952
1355549,236265
2039446,236554
401553,236950
1148205,237222
573510,238337
1142829,239293
1046909,239376
523908,239574
1328071,239756
229237,239954
1288734,240150
581127,241026
1365281,241158
2039636,241406
1162145,241505
2013453,241521
399978,241711
548643,241794
1234450,241877
218339,242545
581398,242883
1181102,243170
1046751,244038
1049662,244202
1044642,245001
1323345,245183
528743,245514
1010812,245753
2014730,247239
2039922,247965
2029173,248336
2017574,248880
1039457,248989
1353053,250175
399808,250597
525157,250852
543514,250860
550852,250969
514616,251157
531087,251728
545107,251868
556485,251876
582839,251934
1024770,252064
582893,253369
2049282,253732
1162145,253831
1173702,254490
1071548,255810
580044,255919
1051488,256057
2032633,256180
1020896,256313
1067563,256396
1148934,256776
583582,257584
1317101,258475
1177877,258749
1056113,258772
1042118,259077
525492,259838
1037821,260307
2039922,260547
1081670,260919
1142315,260984
2013259,261057
1070108,261545
581558,261586
1251948,262766
1143124,262808
406441,263087
201376,263657
1025501,264036
409297,264747
572443,264929
564636,265132
1010723,265348
1324230,266320
1024088,267260
1051488,267583
557806,268268
1038138,270686
1173847,270850
1012786,271718
200691,272328
1240368,272641
1078155,273128
1181606,273888
249276,273912
502900,274464
1288526,275263
579524,275453
572183,275750
2033953,276717
2031496,276824
571009,277343
584925,277921
203364,278291
1035286,279604
525360,280200
201376,280271
283952,280289
2033928,281154
201376,281634
2051478,282533
1043185,282822
1314639,282947
2014447,283242
1206977,283341
549206,283622
2022722,284018
554064,284075
1047929,284463
565058,284521
2045959,284638
1065275,284711
2058371,284900
1037884,284992
1012789,286286
551241,287433
2039922,288019
261388,288175
229799,288357
565523,290700
2124260,290791
2059346,291344
567795,291476
277632,298400
2053400,309000
1014152,325900
582449,330200
1364579,350942
149650,351536
1243393,351957
1282060,355776
1021361,358176
201129,360388
2002383,360727
1012528,363028
581308,370500
2058640,377473
216622,388000
205757,399212
550852,399238
533295,399428
525581,399451
568542,399493
575247,399683
1267688,399881
544479,399883
2045085,399894
1024075,399931
569239,399941
1329793,399972
525492,399978
550449,400099
1010235,400103
1022854,400279
1012369,400395
1152418,400451
1020876,400503
552092,400639
1282730,400667
515556,400731
1156547,401465
1157042,401553
100966,401913
207110,401985
2059680,402457
1024770,402489
1196190,402497
1038665,402529
583582,402537
546913,402769
553119,403065
1022167,403457
543514,403489
1144309,403500
574346,403985
583412,404009
2001269,404281
2012640,404297
221499,404353
1043267,404417
214569,404425
543506,404537
1341850,404873
569239,404921
1023216,406057
1056485,406073
569386,406193
1022266,406417
568542,406441
1268562,406617
2001891,406697
1061209,406873
1353792,406905
2000411,407025
1023214,407129
1070050,407353
585483,407913
579866,407977
545455,408257
543514,408281
574325,408969
566587,409121
1034952,409193
1021707,409241
2035663,409273
545107,409329
1024770,409337
202960,409457
1032976,409705
570006,409745
577783,409753
2039922,409761
1021707,409905
1045062,410225
555615,410577
543514,410625
1010024,410753
1313071,410841
1145046,411009
233098,411065
578837,411145
532187,411921
583645,413001
205252,413209
202200,413521
523716,413857
210,414225
1054991,414465
1210116,414577
1355549,414657
200238,414897
1024711,415425
216622,415521
550881,416400
569239,427040
567978,465704
574325,481500
1042232,501200
551347,502384
562953,502728
562953,502816
524108,503384
2012674,503736
1021358,504056
362509,504840
1021566,505264
1316497,505552
1345470,505712
546856,506216
102185,506320
255661,506560
1293168,507944
2013683,508656
1203646,508784
2002970,509680
1046170,510544
2039636,512244
2027656,512380
228973,512440
1148205,512496
1346430,512500
1027312,512604
1310365,513100
568338,513260
1261990,513584
202697,513644
1021358,513736
1011073,513816
1067563,514104
204867,514200
532187,514616
585408,514620
1260880,514672
576664,514716
533295,514864
1331929,515068
1355259,515152
406905,515520
1043046,515528
532187,515536
2053413,515552
543514,515556
1042140,515568
546077,515572
1024770,515592
581058,515668
525379,515672
1025633,515704
1201507,515708
229799,515736
556694,515840
554492,515920
2060106,516012
100901,516104
1151865,516288
1171653,516348
2036013,516396
1018200,516740
1032118,516928
1211845,517068
2030855,517180
270926,517552
1142363,517816
543514,518000
2022469,518160
2060106,518268
547390,518412
558179,518848
1079287,518896
533295,518924
1281706,519192
1026903,519840
580163,520112
262725,520320
2036178,520328
222992,520424
1045154,520644
1041777,520652
2048487,520868
1024770,520900
2053263,521032
1077766,521200
1011896,521256
2059680,521640
1037944,521708
1187153,522164
569828,522236
1037146,522332
2029333,522528
546389,522728
1021373,522800
399170,522852
580243,522880
2025805,522896
2035451,523128
1034245,523216
1206650,523580
586268,523700
100768,523852
558015,523924
1012950,523940
2029504,524036
512496,524164
1078155,524436
1022900,524588
585353,524688
1255853,524788
1314902,524820
283952,524880
2012281,524955
2053413,524970
1173042,524988
409089,525008
533295,525011
351478,525050
543514,525097
2059680,525115
229799,525124
240382,525144
360172,525146
586523,525149
233213,525221
2000753,525314
284513,525413
233908,525480
543514,525484
411161,525531
263731,525559
1292276,525560
565151,525679
1043348,525749
399841,525784
139311,525895
515528,525926
1013819,525932
1011660,525992
2027463,526017
1263933,526019
2112173,526037
226167,526073
569264,526076
206532,526275
2020635,526386
252122,526475
364117,526490
231696,526588
1052721,526631
1021707,526634
512348,526636
224584,526702
1316497,526757
218560,526765
1153224,526793
200642,526814
2000050,527135
2059680,527195
2000753,527347
567134,527423
587,527491
288019,527539
2039922,527727
402729,528107
1304586,528407
1054485,528491
206102,528607
1042911,528803
582828,529011
567723,529291
525492,529419
1071548,529431
1032773,529607
548457,529787
531151,529923
1176749,529979
1157457,530835
583710,530859
574947,530903
259838,530915
1021707,531103
1056304,531151
532187,531247
1279061,531455
586496,531807
1026454,531943
2039922,531955
568190,532043
1304609,532143
1297643,532655
2000555,532723
246413,532831
1025497,533063
1053783,533135
2039922,533203
1296795,533227
583163,533251
583164,533255
1067058,533283
585819,533335
1233469,533467
2017293,533527
1213549,533571
556484,543005
210,543021
211,543023
557716,543065
547037,543067
1071497,543089
2012979,543126
2035921,543242
1259668,543378
104078,543463
1157457,543475
582675,543507
581524,543524
568044,543601
2100450,543614
253542,543619
1027525,543651
543514,543652
558195,543776
1022626,543810
1035070,543876
250860,543977
570143,544101
584890,544157
580349,544161
1041275,544274
682100,544311
544471,544328
1040420,544345
567718,544378
1021527,544483
351080,544702
560520,544883
2000555,544885
226167,544941
1032375,544951
543514,544975
569227,545029
247445,545035
1173702,545096
1045062,545305
586226,545356
553681,545510
2129683,545516
1174205,545587
1032339,545647
1035573,545695
1013891,545717
2059811,545723
544494,545752
1043366,545829
2054124,545884
1188983,545940
1026962,546074
1010026,546087
552640,546162
2013666,546193
1036019,546227
569830,546279
2020041,546321
1012177,546351
1071684,546362
218339,546389
2059964,546398
1143148,546510
578837,546516
2020041,546517
551,546590
2000434,546683
577232,546708
270926,546727
546283,546729
1075256,546753
1049098,546809
548582,546898
1048537,546913
1027760,547077
1316066,547113
1038665,547121
1064627,547125
568041,547191
547238,547237
1038665,547243
2162820,547275
1206651,547305
2050722,547324
1074978,547339
562609,547347
1292742,547400
2039922,547430
1025677,547529
565644,547543
554064,547553
533499,547594
1044908,547601
561517,547756
1335099,547771
739,547772
555061,547858
2052796,547958
402809,547973
573263,548042
1313390,548082
1153224,548088
581058,548176
1166993,548197
2000499,548206
2013193,548229
1010042,548232
1012685,548247
2016742,548282
565151,548399
1081994,548401
545107,548403
1071548,548414
1035427,548420
1147339,548457
1034001,548460
550449,548472
550449,548473
550449,548474
1014384,548490
577003,548521
584747,548602
572269,548643
1045935,548661
550568,548694
406905,548712
2129846,548732
2129126,548813
565644,548823
1028298,548927
1055083,548949
560077,549012
1060384,549166
1270184,549191
1013778,549203
1032773,549206
2129122,549315
2129124,549327
2129125,549329
415657,549368
171860,549379
518616,549385
1012640,549432
2111347,549482
1018180,549580
1035169,549620
571105,549622
1303142,549637
566081,549720
1010114,549855
583582,549905
1019845,549963
1021264,549967
1299441,550008
1067612,550011
402577,550136
1063517,550146
582523,550167
572323,550172
1360491,550214
2053821,550267
2034955,550296
548197,550359
558195,550380
402577,550384
202408,550396
2117898,550432
2022674,550442
270926,550449
1024770,550450
211,550451
2000716,550473
2039675,550475
1023540,550490
1279061,550592
1238944,550638
550852,550655
1022815,550761
572784,550803
2000581,550896
1039363,550924
1164686,550983
544775,551005
1268562,551053
1042677,551064
1041878,551066
1201396,551097
1043438,551116
1070303,551190
1298143,551271
400099,551354
553551,551356
1024881,551358
545556,551375
2000570,551417
249276,551447
1025677,551683
1032461,551697
551064,551738
571749,551819
574947,551828
565519,551876
2053856,552005
554064,552065
544494,552086
1224454,552210
1033612,552263
2049757,552282
1032773,552283
280040,552301
1313882,552317
2124621,552376
1013677,552393
1140820,552437
2002090,552455
586312,552577
1018470,552581
569239,552587
577827,552705
1048792,552725
557711,552727
1082343,552779
1020455,552794
1055978,552825
574151,552846
1060384,552949
201376,553119
2039636,553204
201376,553256
554064,553274
580592,553277
585186,553319
1063517,553345
1061856,553366
2046312,553402
2040320,553448
1145375,553485
2039971,553486
1012639,553551
546389,553604
1207136,553636
1305371,553724
1314691,553744
578326,553756
232298,553770
1026714,553880
545587,553935
1251311,553940
554064,554022
554064,554023
1022285,554037
565720,554086
559103,554255
1293134,554268
1034851,554292
2049757,554325
554064,554339
1301152,554343
1032380,554381
1061504,554389
585817,554577
1328041,554598
1347380,554600
571865,554602
554064,554612
562604,554724
1033901,554726
1021455,554800
1033923,554804
574023,554878
1052319,554906
582442,554907
2043846,554960
584966,554986
1042185,555002
1192541,555036
1012340,555061
554362,555084
2051974,555088
2049475,555109
544357,555126
1210157,555138
1024114,555141
557354,555217
1205223,555267
1073013,555337
1075256,555357
1024296,555473
549158,555547
268623,555615
2046957,555621
1021389,555640
1173792,555665
1036542,555679
551191,555709
2002884,555742
1062448,555744
1018429,555791
1024803,555864
1010154,555880
1027533,555887
1043728,556036
558195,556111
2013361,556134
2013431,556235
255919,556397
583306,556485
1189169,556628
1049522,556709
1033612,557095
1057844,557304
575960,557318
1079682,557615
1032466,557620
2039694,557706
1048792,557708
1148205,557711
2058592,557755
1028487,557803
1278811,557903
281204,557974
1174162,557992
1341669,558014
572292,558015
1163503,558073
1052515,558177
1336284,558195
1070248,558346
1020209,558594
1236848,558635
1170604,558776
564756,558955
227603,559102
2001031,559175
2002280,559257
2051480,559547
586523,559564
1323872,559578
1049888,559634
1033544,559639
2031496,559653
1355572,559754
1010184,559775
565554,559778
558195,559779
529431,559876
1022050,559880
574457,559885
1054638,559960
2049475,560043
1023840,560077
582870,560164
533063,560515
1072963,560520
1329953,560537
557854,560544
1288404,560676
583582,560737
552741,560838
568452,560854
526270,560861
48,561114
1025965,561197
571367,561222
1023844,561278
104512,561279
1010026,561339
575853,561418
1307361,561574
2014232,561635
1255345,561715
102180,561814
17,561915
2000715,561957
408601,561975
1259049,562039
566168,562041
1071431,562084
1329589,562090
1014118,562119
582839,562175
1027533,562253
2111555,562294
552086,562371
382800,562422
1023541,562478
1024330,562526
1037520,562616
1011898,562655
227603,562660
1011898,562701
581308,562860
1032374,562899
1071672,562902
1032452,562981
1061600,563018
1023964,563024
2144858,563054
1027533,563094
2001950,563123
2043015,563158
1049686,563468
578821,563534
2000499,563699
1078497,563914
1241642,563983
584747,563998
1269364,564019
554490,564034
548295,564035
1074669,564159
1076657,564180
1075249,564315
1145025,564321
217,564337
561078,564402
2001754,564504
2018712,564602
1045947,564674
2126956,564720
2101087,564721
2125249,564725
1282864,565243
2058774,565275
1164522,565280
569355,565360
1345939,565518
2060047,565554
2044639,565702
585512,565854
1194348,565938
1022266,566036
567817,566039
1026928,566081
1279061,566108
2108962,566162
1276871,566238
546077,566242
1200587,566255
1026307,566295
1061591,566309
566606,566419
2059968,566529
1142447,566538
1052357,566590
2154206,566994
2144858,567677
2014369,567796
406905,567817
581058,568015
1021528,568108
406617,568187
1172820,568220
1143187,568295
1143187,568296
572780,568419
1225748,568447
2017365,568448
545455,568477
1015174,568479
554610,568557
1043836,568583
1048782,568597
1022364,568682
2101030,568717
552317,568759
501200,568776
2014379,568777
568901,568899
1035286,568974
565720,568996
1045935,569105
1339072,569177
277632,569227
2034734,569297
2002195,569321
1157042,569452
548949,569487
1021707,569526
1010184,569527
554325,569543
585345,569573
2122142,569596
2124754,569643
1036512,569704
2125945,569766
1060690,569827
2014391,569865
569592,569949
1279061,570026
545455,570143
523,570159
1013948,570212
2124291,570225
580650,570277
1012362,570385
1066522,570430
1033650,570446
2013360,570525
571923,570744
1033637,570805
241844,570918
1184891,570971
543524,571103
1035489,571106
571646,571132
1021542,571150
2058349,571209
202200,571397
582035,571546
2023061,571588
1061963,571656
1236555,571749
2129556,571789
552494,571830
1047236,572003
2132526,572076
1176610,572084
1021538,572091
1014149,572120
582440,572205
1236513,572211
1076138,572623
130,572684
135,572685
1026390,572780
1062429,572827
1017727,572886
1250891,573005
1143564,573043
2043449,573125
523200,573168
1144056,573355
1057975,573357
2022140,573464
1196923,573469
1027045,573471
1058370,573514
2126455,573584
1011325,573600
1023736,573618
2002653,573703
1151900,573834
1048233,573865
582315,573868
1010494,573970
1143943,573978
562498,574007
562498,574008
1317128,574010
1314725,574023
1023223,574123
1025781,574228
158720,574247
1022275,574249
